1,in_use,,,Opcode,prependage,appendage,Specific,variant,comments,,31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,,31:30:29:28:27:26:25:24:23:22:21:20:19:18:17:16:15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0,,Binary,,NAME,//		Opcode                                                          	BINARY    	OPCODE    	comments,//		BINARY    	Opcode    	Opcode	comments
230,,,,LDRH,,off,off,,,,0,1,1,1,1,0,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0x78600800,,"ldrhoff,                                                ","		ldrhoff,                                                	/* 0x78600800	LDRH      	 */","		0x78600800,	/* LDRH      	ldrhoff	 */"
231,,,,LDRSH,,offx,off,X,,,0,1,1,1,1,0,0,0,1,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0x78A00800,,"ldrshoffx,                                              ","		ldrshoffx,                                              	/* 0x78A00800	LDRSH     	 */","		0x78A00800,	/* LDRSH     	ldrshoffx	 */"
232,,,,LDRSH,,offw,off,W,,,0,1,1,1,1,0,0,0,1,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0x78E00800,,"ldrshoffw,                                              ","		ldrshoffw,                                              	/* 0x78E00800	LDRSH     	 */","		0x78E00800,	/* LDRSH     	ldrshoffw	 */"
233,,,,STR,v,offh,off,H,,,0,1,1,1,1,1,0,0,0,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0x7C200800,,"vstroffh,                                               ","		vstroffh,                                               	/* 0x7C200800	STR       	 */","		0x7C200800,	/* STR       	vstroffh	 */"
234,,,,LDR,v,offh,off,H,,,0,1,1,1,1,1,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0x7C600800,,"vldroffh,                                               ","		vldroffh,                                               	/* 0x7C600800	LDR       	 */","		0x7C600800,	/* LDR       	vldroffh	 */"
235,,,,STR,,offw,off,W,,,1,0,1,1,1,0,0,0,0,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xB8200800,,"stroffw,                                                ","		stroffw,                                                	/* 0xB8200800	STR       	 */","		0xB8200800,	/* STR       	stroffw	 */"
236,,,,LDR,,offw,off,W,,,1,0,1,1,1,0,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xB8600800,,"ldroffw,                                                ","		ldroffw,                                                	/* 0xB8600800	LDR       	 */","		0xB8600800,	/* LDR       	ldroffw	 */"
237,,,,LDRSW,,off,off,,,,1,0,1,1,1,0,0,0,1,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xB8A00800,,"ldrswoff,                                               ","		ldrswoff,                                               	/* 0xB8A00800	LDRSW     	 */","		0xB8A00800,	/* LDRSW     	ldrswoff	 */"
238,,,,STR,v,offs,off,S,,,1,0,1,1,1,1,0,0,0,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xBC200800,,"vstroffs,                                               ","		vstroffs,                                               	/* 0xBC200800	STR       	 */","		0xBC200800,	/* STR       	vstroffs	 */"
239,,,,LDR,v,offs,off,S,,,1,0,1,1,1,1,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xBC600800,,"vldroffs,                                               ","		vldroffs,                                               	/* 0xBC600800	LDR       	 */","		0xBC600800,	/* LDR       	vldroffs	 */"
240,,,,STR,,offx,off,X,,,1,1,1,1,1,0,0,0,0,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xF8200800,,"stroffx,                                                ","		stroffx,                                                	/* 0xF8200800	STR       	 */","		0xF8200800,	/* STR       	stroffx	 */"
241,,,,LDR,,offx,off,X,,,1,1,1,1,1,0,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xF8600800,,"ldroffx,                                                ","		ldroffx,                                                	/* 0xF8600800	LDR       	 */","		0xF8600800,	/* LDR       	ldroffx	 */"
243,,,,STR,v,offd,off,D,,,1,1,1,1,1,1,0,0,0,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xFC200800,,"vstroffd,                                               ","		vstroffd,                                               	/* 0xFC200800	STR       	 */","		0xFC200800,	/* STR       	vstroffd	 */"
244,,,,LDR,v,offd,off,D,,,1,1,1,1,1,1,0,0,0,1,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xFC600800,,"vldroffd,                                               ","		vldroffd,                                               	/* 0xFC600800	LDR       	 */","		0xFC600800,	/* LDR       	vldroffd	 */"
242,,,,PRFM,,off,off,,,,1,1,1,1,1,0,0,0,1,0,1,Rm,,,,,-,-,-,S,1,0,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:-:Rm:::::-:-:-:S:-:-:Rn:::::Rt::::,,0xF8A00800,,"prfmoff,                                                ","		prfmoff,                                                	/* 0xF8A00800	PRFM      	 */","		0xF8A00800,	/* PRFM      	prfmoff	 */"
245,,,Load/store register (unsigned immediate),,,,,,,,size,,1,1,1,v,0,1,opc,,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,,,,,,	/* Load/store register (unsigned immediate) */,	/* Load/store register (unsigned immediate) */
246,,,,STRB,,imm,imm,,,,0,0,1,1,1,0,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x39000000,,"strbimm,                                                ","		strbimm,                                                	/* 0x39000000	STRB      	 */","		0x39000000,	/* STRB      	strbimm	 */"
247,,,,LDRB,,imm,imm,,,,0,0,1,1,1,0,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x39400000,,"ldrbimm,                                                ","		ldrbimm,                                                	/* 0x39400000	LDRB      	 */","		0x39400000,	/* LDRB      	ldrbimm	 */"
248,,,,LDRSB,,immx,imm,X,,,0,0,1,1,1,0,0,1,1,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x39800000,,"ldrsbimmx,                                              ","		ldrsbimmx,                                              	/* 0x39800000	LDRSB     	 */","		0x39800000,	/* LDRSB     	ldrsbimmx	 */"
249,,,,LDRSB,,immw,imm,W,,,0,0,1,1,1,0,0,1,1,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x39C00000,,"ldrsbimmw,                                              ","		ldrsbimmw,                                              	/* 0x39C00000	LDRSB     	 */","		0x39C00000,	/* LDRSB     	ldrsbimmw	 */"
250,,,,STR,v,immb,imm,B,,,0,0,1,1,1,1,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x3D000000,,"vstrimmb,                                               ","		vstrimmb,                                               	/* 0x3D000000	STR       	 */","		0x3D000000,	/* STR       	vstrimmb	 */"
251,,,,LDR,v,immb,imm,B,,,0,0,1,1,1,1,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x3D400000,,"vldrimmb,                                               ","		vldrimmb,                                               	/* 0x3D400000	LDR       	 */","		0x3D400000,	/* LDR       	vldrimmb	 */"
252,,,,STR,v,immq,imm,Q,,,0,0,1,1,1,1,0,1,1,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x3D800000,,"vstrimmq,                                               ","		vstrimmq,                                               	/* 0x3D800000	STR       	 */","		0x3D800000,	/* STR       	vstrimmq	 */"
253,,,,LDR,v,immq,imm,Q,,,0,0,1,1,1,1,0,1,1,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x3DC00000,,"vldrimmq,                                               ","		vldrimmq,                                               	/* 0x3DC00000	LDR       	 */","		0x3DC00000,	/* LDR       	vldrimmq	 */"
254,,,,STRH,,imm,imm,,,,0,1,1,1,1,0,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x79000000,,"strhimm,                                                ","		strhimm,                                                	/* 0x79000000	STRH      	 */","		0x79000000,	/* STRH      	strhimm	 */"
255,,,,LDRH,,imm,imm,,,,0,1,1,1,1,0,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x79400000,,"ldrhimm,                                                ","		ldrhimm,                                                	/* 0x79400000	LDRH      	 */","		0x79400000,	/* LDRH      	ldrhimm	 */"
256,,,,LDRSH,,immx,imm,X,,,0,1,1,1,1,0,0,1,1,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x79800000,,"ldrshimmx,                                              ","		ldrshimmx,                                              	/* 0x79800000	LDRSH     	 */","		0x79800000,	/* LDRSH     	ldrshimmx	 */"
257,,,,LDRSH,,immw,imm,W,,,0,1,1,1,1,0,0,1,1,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x79C00000,,"ldrshimmw,                                              ","		ldrshimmw,                                              	/* 0x79C00000	LDRSH     	 */","		0x79C00000,	/* LDRSH     	ldrshimmw	 */"
258,,,,STR,v,immh,imm,H,,,0,1,1,1,1,1,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x7D000000,,"vstrimmh,                                               ","		vstrimmh,                                               	/* 0x7D000000	STR       	 */","		0x7D000000,	/* STR       	vstrimmh	 */"
259,,,,LDR,v,immh,imm,H,,,0,1,1,1,1,1,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0x7D400000,,"vldrimmh,                                               ","		vldrimmh,                                               	/* 0x7D400000	LDR       	 */","		0x7D400000,	/* LDR       	vldrimmh	 */"
260,,,,STR,,immw,imm,W,,,1,0,1,1,1,0,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xB9000000,,"strimmw,                                                ","		strimmw,                                                	/* 0xB9000000	STR       	 */","		0xB9000000,	/* STR       	strimmw	 */"
261,,,,LDR,,immw,imm,W,,,1,0,1,1,1,0,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xB9400000,,"ldrimmw,                                                ","		ldrimmw,                                                	/* 0xB9400000	LDR       	 */","		0xB9400000,	/* LDR       	ldrimmw	 */"
262,,,,LDRSW,,imm,imm,,,,1,0,1,1,1,0,0,1,1,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xB9800000,,"ldrswimm,                                               ","		ldrswimm,                                               	/* 0xB9800000	LDRSW     	 */","		0xB9800000,	/* LDRSW     	ldrswimm	 */"
263,,,,STR,v,imms,imm,S,,,1,0,1,1,1,1,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xBD000000,,"vstrimms,                                               ","		vstrimms,                                               	/* 0xBD000000	STR       	 */","		0xBD000000,	/* STR       	vstrimms	 */"
264,,,,LDR,v,imms,imm,S,,,1,0,1,1,1,1,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xBD400000,,"vldrimms,                                               ","		vldrimms,                                               	/* 0xBD400000	LDR       	 */","		0xBD400000,	/* LDR       	vldrimms	 */"
265,,,,STR,,immx,imm,X,,,1,1,1,1,1,0,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xF9000000,,"strimmx,                                                ","		strimmx,                                                	/* 0xF9000000	STR       	 */","		0xF9000000,	/* STR       	strimmx	 */"
266,,,,LDR,,immx,imm,X,,,1,1,1,1,1,0,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xF9400000,,"ldrimmx,                                                ","		ldrimmx,                                                	/* 0xF9400000	LDR       	 */","		0xF9400000,	/* LDR       	ldrimmx	 */"
268,,,,STR,v,immd,imm,D,,,1,1,1,1,1,1,0,1,0,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xFD000000,,"vstrimmd,                                               ","		vstrimmd,                                               	/* 0xFD000000	STR       	 */","		0xFD000000,	/* STR       	vstrimmd	 */"
269,,,,LDR,v,immd,imm,D,,,1,1,1,1,1,1,0,1,0,1,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xFD400000,,"vldrimmd,                                               ","		vldrimmd,                                               	/* 0xFD400000	LDR       	 */","		0xFD400000,	/* LDR       	vldrimmd	 */"
267,,,,PRFM,,imm,imm,,,,1,1,1,1,1,0,0,1,1,0,imm12,,,,,,,,,,,,Rn,,,,,Rt,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rt::::,,0xF9800000,,"prfmimm,                                                ","		prfmimm,                                                	/* 0xF9800000	PRFM      	 */","		0xF9800000,	/* PRFM      	prfmimm	 */"
270,,Data processing – Immediate,,,,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/* Data processing – Immediate */,/* Data processing – Immediate */
271,,,PC-rel. addressing,,,,,,,,op,immlo,,1,0,0,0,0,immhi,,,,,,,,,,,,,,,,,,,Rd,,,,,,,,,,,	/* PC-rel. addressing */,	/* PC-rel. addressing */
272,,,,ADR,,,,,,,0,immlo,,1,0,0,0,0,immhi,,,,,,,,,,,,,,,,,,,Rd,,,,,,-:immlo::-:-:-:-:-:immhi:::::::::::::::::::Rd::::,,0x10000000,,"adr,                                                    ","		adr,                                                    	/* 0x10000000	ADR       	 */","		0x10000000,	/* ADR       	adr	 */"
273,,,,ADRP,,,,,,,1,immlo,,1,0,0,0,0,immhi,,,,,,,,,,,,,,,,,,,Rd,,,,,,-:immlo::-:-:-:-:-:immhi:::::::::::::::::::Rd::::,,0x90000000,,"adrp,                                                   ","		adrp,                                                   	/* 0x90000000	ADRP      	 */","		0x90000000,	/* ADRP      	adrp	 */"
274,,,Add/subtract (immediate),,,,,,,,sf,op,S,1,0,0,0,1,shift,,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,,,,,,	/* Add/subtract (immediate) */,	/* Add/subtract (immediate) */
275,,,,ADD,,immw,imm,W,,,0,0,0,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0x11000000,,"addimmw,                                                ","		addimmw,                                                	/* 0x11000000	ADD       	 */","		0x11000000,	/* ADD       	addimmw	 */"
276,,,,ADDS,,immw,imm,W,,,0,0,1,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0x31000000,,"addsimmw,                                               ","		addsimmw,                                               	/* 0x31000000	ADDS      	 */","		0x31000000,	/* ADDS      	addsimmw	 */"
277,,,,SUB,,immw,imm,W,,,0,1,0,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0x51000000,,"subimmw,                                                ","		subimmw,                                                	/* 0x51000000	SUB       	 */","		0x51000000,	/* SUB       	subimmw	 */"
278,,,,SUBS,,immw,imm,W,,,0,1,1,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0x71000000,,"subsimmw,                                               ","		subsimmw,                                               	/* 0x71000000	SUBS      	 */","		0x71000000,	/* SUBS      	subsimmw	 */"
279,,,,ADD,,immx,imm,X,,,1,0,0,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0x91000000,,"addimmx,                                                ","		addimmx,                                                	/* 0x91000000	ADD       	 */","		0x91000000,	/* ADD       	addimmx	 */"
280,,,,ADDS,,immx,imm,X,,,1,0,1,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0xB1000000,,"addsimmx,                                               ","		addsimmx,                                               	/* 0xB1000000	ADDS      	 */","		0xB1000000,	/* ADDS      	addsimmx	 */"
281,,,,SUB,,immx,imm,X,,,1,1,0,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0xD1000000,,"subimmx,                                                ","		subimmx,                                                	/* 0xD1000000	SUB       	 */","		0xD1000000,	/* SUB       	subimmx	 */"
282,,,,SUBS,,immx,imm,X,,,1,1,1,1,0,0,0,1,-,-,imm12,,,,,,,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:imm12::::::::::::Rn:::::Rd::::,,0xF1000000,,"subsimmx,                                               ","		subsimmx,                                               	/* 0xF1000000	SUBS      	 */","		0xF1000000,	/* SUBS      	subsimmx	 */"
283,,,Logical (immediate),,,imm,imm,,,,sf,opc,,1,0,0,1,0,0,N,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,,,,,,	/* Logical (immediate) */,	/* Logical (immediate) */
284,,,,AND,,immw,imm,W,,,0,0,0,1,0,0,1,0,0,0,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0x12000000,,"andimmw,                                                ","		andimmw,                                                	/* 0x12000000	AND       	 */","		0x12000000,	/* AND       	andimmw	 */"
285,,,,ORR,,immw,imm,W,,,0,0,1,1,0,0,1,0,0,0,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0x32000000,,"orrimmw,                                                ","		orrimmw,                                                	/* 0x32000000	ORR       	 */","		0x32000000,	/* ORR       	orrimmw	 */"
286,,,,EOR,,immw,imm,W,,,0,1,0,1,0,0,1,0,0,0,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0x52000000,,"eorimmw,                                                ","		eorimmw,                                                	/* 0x52000000	EOR       	 */","		0x52000000,	/* EOR       	eorimmw	 */"
287,,,,ANDS,,immw,imm,W,,,0,1,1,1,0,0,1,0,0,0,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0x72000000,,"andsimmw,                                               ","		andsimmw,                                               	/* 0x72000000	ANDS      	 */","		0x72000000,	/* ANDS      	andsimmw	 */"
288,,,,AND,,immx,imm,X,,,1,0,0,1,0,0,1,0,0,-,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0x92000000,,"andimmx,                                                ","		andimmx,                                                	/* 0x92000000	AND       	 */","		0x92000000,	/* AND       	andimmx	 */"
289,,,,ORR,,immx,imm,X,,,1,0,1,1,0,0,1,0,0,-,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0xB2000000,,"orrimmx,                                                ","		orrimmx,                                                	/* 0xB2000000	ORR       	 */","		0xB2000000,	/* ORR       	orrimmx	 */"
290,,,,EOR,,immx,imm,X,,,1,1,0,1,0,0,1,0,0,-,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0xD2000000,,"eorimmx,                                                ","		eorimmx,                                                	/* 0xD2000000	EOR       	 */","		0xD2000000,	/* EOR       	eorimmx	 */"
291,,,,ANDS,,immx,imm,X,,,1,1,1,1,0,0,1,0,0,-,immr,,,,,,imms,,,,,,Rn,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:immr::::::imms::::::Rn:::::Rd::::,,0xF2000000,,"andsimmx,                                               ","		andsimmx,                                               	/* 0xF2000000	ANDS      	 */","		0xF2000000,	/* ANDS      	andsimmx	 */"
292,,,Move wide (immediate),,,,,,,,sf,opc,,1,0,0,1,0,1,hw,,imm16,,,,,,,,,,,,,,,,Rd,,,,,,,,,,,	/* Move wide (immediate) */,	/* Move wide (immediate) */
293,,,,MOVN,,w,,W,,,0,0,0,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0x12800000,,"movnw,                                                  ","		movnw,                                                  	/* 0x12800000	MOVN      	 */","		0x12800000,	/* MOVN      	movnw	 */"
294,,,,MOVZ,,w,,W,,,0,1,0,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0x52800000,,"movzw,                                                  ","		movzw,                                                  	/* 0x52800000	MOVZ      	 */","		0x52800000,	/* MOVZ      	movzw	 */"
295,,,,MOVK,,w,,W,,,0,1,1,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0x72800000,,"movkw,                                                  ","		movkw,                                                  	/* 0x72800000	MOVK      	 */","		0x72800000,	/* MOVK      	movkw	 */"
296,,,,MOVN,,x,,X,,,1,0,0,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0x92800000,,"movnx,                                                  ","		movnx,                                                  	/* 0x92800000	MOVN      	 */","		0x92800000,	/* MOVN      	movnx	 */"
297,,,,MOVZ,,x,,X,,,1,1,0,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0xD2800000,,"movzx,                                                  ","		movzx,                                                  	/* 0xD2800000	MOVZ      	 */","		0xD2800000,	/* MOVZ      	movzx	 */"
298,,,,MOVK,,x,,X,,,1,1,1,1,0,0,1,0,1,-,-,imm16,,,,,,,,,,,,,,,,Rd,,,,,,-:-:-:-:-:-:-:-:-:-:-:imm16::::::::::::::::Rd::::,,0xF2800000,,"movkx,                                                  ","		movkx,                                                  	/* 0xF2800000	MOVK      	 */","		0xF2800000,	/* MOVK      	movkx	 */"
